Age,Gender,Marital_Status,Dependents,Employment_Type,Industry,Monthly_Income,Monthly_Expense,Existing_EMI,Loan_Amount,Interest_Rate,Tenure_Months,New_EMI,Credit_Limit,Used_Credit,Credit_Score,Delinquencies_12M,Property_Value,Call_Count,Complaint_Flag,Review_Sentiment,Review_Length,Defaulted
36,Male,Married,2,Contract,Healthcare,177972.0,51052.0,44053.0,2784278.0,11.88,48,73157.0,810056.0,279601.0,689,0,6000000.0,2,0,0.739,55,1
43,Male,Single,1,Salaried,IT,285051.0,78108.0,97012.0,3000000.0,10.15,60,63963.0,1259554.0,380331.0,771,2,6000000.0,0,0,-0.725,58,1
52,Female,Married,1,Salaried,IT,114039.0,22133.0,25465.0,2411159.0,10.14,36,77960.0,877753.0,773476.0,652,0,3465461.0,3,0,-0.453,49,1
25,Female,Married,1,Salaried,IT,108043.0,17734.0,17536.0,706760.0,8.04,18,41811.0,227578.0,97777.0,662,1,1425341.0,3,1,-0.362,75,1
30,Male,Single,4,Salaried,IT,40961.0,6000.0,5209.0,395166.0,11.69,48,10346.0,308978.0,173128.0,603,0,727379.0,0,0,-0.673,75,1
51,Male,Married,3,Self-Employed,IT,54659.0,26355.0,3417.0,1014771.0,11.77,36,33594.0,297208.0,148261.0,632,0,1130951.0,1,0,-0.11,45,1
33,Male,Single,0,Salaried,IT,36692.0,19486.0,3139.0,345397.0,10.34,48,8817.0,284485.0,145246.0,732,0,684853.0,3,0,-0.745,73,1
39,Female,Married,1,Salaried,Retail,99337.0,8652.0,20402.0,789601.0,8.59,36,24959.0,246250.0,153930.0,780,1,927324.0,0,0,0.418,53,1
37,Female,Married,0,Salaried,Healthcare,84226.0,19011.0,12769.0,1746975.0,10.88,36,57094.0,556288.0,241287.0,850,1,4167429.0,2,0,0.948,65,1
24,Female,Single,1,Salaried,Healthcare,29071.0,11014.0,3434.0,595719.0,9.18,12,52146.0,125746.0,97685.0,703,0,666116.0,1,0,0.606,62,1
33,Male,Single,0,Salaried,IT,24811.0,6000.0,6157.0,320091.0,11.1,18,19386.0,57890.0,23874.0,603,1,696305.0,1,0,0.792,54,1
51,Female,Married,2,Contract,Govt,53500.0,15274.0,24434.0,548205.0,11.06,60,11936.0,379528.0,238364.0,714,1,1142356.0,3,0,0.953,120,1
43,Male,Married,3,Contract,Healthcare,110707.0,29360.0,44417.0,1990898.0,13.07,12,177887.0,636864.0,455526.0,613,2,3949524.0,0,0,0.955,74,1
54,Female,Single,0,Salaried,IT,46838.0,6194.0,15205.0,561798.0,10.15,24,25963.0,168564.0,53736.0,723,0,712288.0,2,0,-0.874,69,1
39,Male,Married,3,Self-Employed,IT,108690.0,17639.0,7468.0,990454.0,8.6,60,20368.0,784490.0,280734.0,676,1,1621778.0,3,0,0.155,42,1
27,Female,Married,0,Salaried,Healthcare,107505.0,6000.0,39633.0,784926.0,10.34,48,20036.0,593136.0,207882.0,650,0,1763178.0,1,0,0.702,103,1
40,Female,Married,2,Salaried,Govt,126119.0,30044.0,15351.0,2702788.0,11.23,36,88780.0,533536.0,342672.0,657,1,5293544.0,1,0,-0.321,87,1
34,Male,Married,1,Salaried,Retail,129262.0,57665.0,16817.0,1124778.0,9.88,48,28462.0,303438.0,228140.0,729,0,1621738.0,3,0,-0.828,32,1
38,Male,Single,2,Salaried,IT,37896.0,10007.0,16588.0,568043.0,7.5,18,33465.0,299541.0,126682.0,683,1,1121811.0,2,0,0.616,58,1
48,Male,Married,0,Salaried,Retail,49457.0,6000.0,6898.0,639405.0,11.09,18,38722.0,112449.0,82065.0,714,0,1107196.0,3,0,-0.518,67,1
59,Female,Single,1,Self-Employed,IT,123808.0,11149.0,25415.0,2635735.0,11.02,12,232975.0,478069.0,267030.0,659,1,4502795.0,2,0,0.748,95,1
39,Male,Married,0,Salaried,Healthcare,52538.0,11688.0,1205.0,993329.0,8.8,36,31495.0,378390.0,239866.0,795,0,1162642.0,2,0,0.582,105,1
31,Female,Married,0,Salaried,Govt,50822.0,6000.0,15426.0,903854.0,10.69,36,29459.0,297133.0,95353.0,739,0,1445130.0,4,0,-0.586,87,1
42,Male,Married,2,Salaried,IT,44034.0,6000.0,8658.0,393565.0,13.59,36,13373.0,334546.0,118061.0,596,1,884715.0,2,0,-0.836,71,1
39,Female,Married,2,Salaried,Hospitality,81243.0,33730.0,39773.0,937396.0,11.14,36,30751.0,586978.0,399062.0,655,0,1526437.0,1,0,-0.068,26,1
35,Female,Divorced,0,Salaried,IT,55326.0,9859.0,14839.0,1104563.0,9.0,36,35125.0,382398.0,110865.0,657,0,2460091.0,1,0,0.316,54,1
31,Male,Married,0,Contract,Retail,146998.0,23868.0,46936.0,2985217.0,11.07,48,77256.0,988684.0,227791.0,812,0,4099716.0,1,0,-0.22,84,1
32,Male,Married,3,Salaried,Retail,58014.0,6000.0,7814.0,791883.0,9.61,24,36399.0,394558.0,244441.0,653,1,1555922.0,1,0,0.31,46,1
32,Male,Married,1,Salaried,IT,36540.0,15540.0,833.0,506607.0,10.07,18,30442.0,93333.0,45463.0,658,0,1131439.0,4,0,0.372,59,1
24,Male,Single,1,Self-Employed,Retail,45196.0,6000.0,2251.0,494726.0,12.18,18,30211.0,311794.0,163634.0,604,0,882439.0,2,0,0.255,84,1
42,Male,Single,2,Salaried,IT,32914.0,6000.0,2325.0,284396.0,10.37,12,25052.0,73148.0,13931.0,772,0,633464.0,3,0,-0.988,80,1
40,Male,Married,1,Self-Employed,Govt,25301.0,6000.0,7010.0,506880.0,11.68,48,13269.0,144629.0,82211.0,689,0,838562.0,1,0,0.853,34,1
37,Male,Married,4,Salaried,IT,156798.0,25385.0,21454.0,1071896.0,11.0,48,27704.0,494003.0,109133.0,705,0,2168419.0,1,0,0.862,72,0
21,Male,Single,2,Salaried,Govt,155822.0,27218.0,55867.0,2422593.0,11.25,36,79600.0,500433.0,409075.0,599,1,2963569.0,3,0,0.637,24,1
33,Female,Married,1,Contract,IT,46128.0,16079.0,6329.0,585875.0,12.11,36,19490.0,303846.0,206491.0,795,0,1230084.0,0,0,0.067,91,1
47,Female,Married,0,Salaried,IT,121706.0,26440.0,4831.0,1642609.0,11.67,36,54300.0,274849.0,100224.0,567,0,3295812.0,2,0,-0.652,44,1
41,Male,Married,1,Self-Employed,Healthcare,76615.0,6000.0,6498.0,1207803.0,11.63,18,73447.0,375784.0,223898.0,627,0,2685416.0,1,0,0.809,61,1
27,Female,Married,3,Self-Employed,IT,93487.0,25189.0,12908.0,1620522.0,11.47,18,98424.0,627279.0,347261.0,712,0,3637054.0,2,0,-0.808,82,1
33,Male,Married,2,Salaried,Hospitality,88221.0,34958.0,38651.0,529835.0,8.81,48,13137.0,526077.0,176953.0,760,0,879808.0,2,0,0.634,98,1
42,Male,Married,0,Salaried,Manufacturing,37634.0,6000.0,21549.0,433886.0,9.77,36,13953.0,290501.0,24996.0,752,1,939155.0,2,0,-0.8,10,1
32,Male,Single,2,Salaried,Healthcare,87443.0,32666.0,3515.0,1595360.0,10.59,36,51921.0,404872.0,147284.0,629,0,1850510.0,2,0,0.178,79,1
42,Male,Married,1,Salaried,Healthcare,65927.0,13920.0,21172.0,1329853.0,9.5,36,42599.0,311493.0,187569.0,752,0,2850212.0,2,0,0.825,117,1
21,Female,Divorced,2,Self-Employed,IT,47392.0,13333.0,9461.0,554771.0,11.19,48,14390.0,291487.0,145691.0,622,0,1184316.0,4,0,0.489,69,1
38,Male,Married,0,Salaried,Manufacturing,68007.0,27420.0,18440.0,588952.0,9.49,24,27039.0,332060.0,170286.0,721,2,902940.0,3,0,-0.8,60,1
43,Male,Married,5,Contract,Manufacturing,19201.0,8614.0,574.0,268869.0,11.96,24,12652.0,41296.0,16297.0,780,1,537820.0,0,0,0.808,32,1
21,Male,Married,0,Salaried,IT,46163.0,16290.0,16200.0,277150.0,10.88,48,7147.0,246737.0,170948.0,722,0,600918.0,2,0,0.695,39,1
42,Female,Single,2,Salaried,Hospitality,58235.0,14522.0,11926.0,782432.0,11.29,36,25723.0,426591.0,367427.0,616,1,1801053.0,2,0,0.87,68,1
28,Male,Married,2,Salaried,IT,47078.0,16707.0,4528.0,554573.0,10.87,18,33529.0,364010.0,100388.0,741,0,719284.0,2,0,-0.625,126,1
30,Male,Married,2,Salaried,IT,36669.0,10767.0,7619.0,298856.0,8.48,36,9431.0,276531.0,34521.0,681,0,482464.0,4,0,0.241,147,1
30,Male,Married,1,Salaried,Govt,50105.0,23734.0,7814.0,974159.0,9.65,36,31274.0,240194.0,171378.0,787,0,1866892.0,2,0,0.432,18,1
33,Female,Married,0,Salaried,Govt,74035.0,6976.0,5554.0,1608422.0,7.5,12,139543.0,478701.0,336454.0,709,0,2002752.0,2,0,0.286,37,1
41,Female,Married,0,Salaried,Hospitality,46187.0,6417.0,1352.0,1015197.0,10.83,60,21987.0,150074.0,19340.0,648,1,2368450.0,0,0,0.912,81,1
31,Female,Single,1,Contract,Govt,271939.0,44754.0,26399.0,3000000.0,12.3,18,183364.0,1500000.0,172029.0,630,0,6000000.0,2,0,0.326,37,1
28,Female,Divorced,0,Salaried,Retail,73822.0,28871.0,11945.0,1045936.0,11.94,36,34710.0,309751.0,124645.0,615,1,1642505.0,1,0,0.046,41,1
37,Female,Married,1,Salaried,Hospitality,50818.0,8147.0,13890.0,691004.0,7.78,48,16798.0,392051.0,118689.0,663,0,1073072.0,2,1,-0.989,69,1
36,Male,Single,0,Salaried,IT,63133.0,32044.0,5614.0,1037382.0,9.46,24,47612.0,335956.0,108576.0,708,2,2316456.0,4,0,0.162,89,1
36,Male,Married,2,Salaried,Manufacturing,78193.0,47733.0,36833.0,661701.0,11.4,48,17231.0,315266.0,54554.0,747,2,823176.0,3,1,-0.979,95,1
21,Male,Married,2,Self-Employed,Manufacturing,82553.0,13644.0,29443.0,1377180.0,12.69,48,36735.0,240385.0,200390.0,621,0,2986401.0,0,0,-0.814,18,1
45,Male,Married,0,Self-Employed,IT,19110.0,6000.0,0.0,342973.0,11.83,60,7600.0,73299.0,13705.0,592,2,798243.0,2,1,-0.055,61,1
40,Female,Married,0,Salaried,IT,138458.0,29341.0,37070.0,1161696.0,11.03,48,30042.0,910048.0,695322.0,775,0,1732634.0,1,0,0.651,56,1
32,Male,Married,1,Self-Employed,Retail,73463.0,17673.0,6734.0,1353289.0,12.95,48,36272.0,286686.0,28563.0,532,2,3136772.0,5,0,0.143,95,1
38,Female,Married,0,Salaried,IT,97519.0,25572.0,7263.0,1449732.0,10.34,48,37006.0,440725.0,193536.0,681,1,2612870.0,0,0,-0.388,99,1
53,Male,Married,1,Self-Employed,IT,27515.0,6000.0,8077.0,384988.0,11.16,12,34055.0,104662.0,69329.0,705,0,572196.0,2,0,0.226,61,1
29,Male,Married,2,Salaried,IT,34687.0,11332.0,1440.0,668864.0,10.96,36,21885.0,176877.0,100026.0,523,0,1374960.0,1,0,0.178,101,1
34,Male,Married,1,Salaried,Govt,35373.0,6000.0,7688.0,241728.0,10.28,48,6163.0,266655.0,134557.0,608,1,288856.0,1,0,-0.017,32,1
43,Female,Divorced,1,Self-Employed,Healthcare,88283.0,28787.0,5865.0,1048535.0,8.13,12,91273.0,546531.0,72032.0,663,1,1673502.0,0,0,-0.397,102,1
29,Male,Married,0,Salaried,Govt,105014.0,37180.0,26194.0,1404265.0,9.52,36,44996.0,613395.0,487334.0,678,0,2661498.0,4,0,0.851,74,1
42,Male,Single,0,Salaried,Retail,42246.0,14881.0,3627.0,469836.0,8.88,24,21438.0,130109.0,34803.0,663,1,1101537.0,3,0,0.653,79,1
25,Female,Single,2,Salaried,Healthcare,120604.0,37525.0,5984.0,2240131.0,11.31,36,73668.0,289898.0,132674.0,702,0,3737485.0,3,0,0.715,90,1
40,Male,Single,1,Salaried,IT,73055.0,35664.0,11771.0,576967.0,9.7,48,14550.0,523655.0,436161.0,831,0,771749.0,1,0,-0.011,55,1
26,Male,Divorced,1,Self-Employed,IT,191274.0,46651.0,56362.0,2847318.0,11.06,18,172395.0,1452805.0,785352.0,645,0,3682499.0,4,0,-0.522,49,1
21,Female,Single,1,Salaried,Healthcare,155794.0,65326.0,29774.0,3000000.0,12.82,18,184091.0,1057095.0,886394.0,537,0,3503604.0,2,0,0.05,79,1
28,Female,Married,2,Salaried,Manufacturing,190252.0,6711.0,47975.0,1155280.0,11.42,36,38053.0,826154.0,277874.0,659,0,1438688.0,2,0,0.952,53,1
30,Female,Married,0,Salaried,Healthcare,41764.0,13921.0,6330.0,645122.0,8.58,60,13261.0,88001.0,22766.0,841,0,1219151.0,0,0,-0.18,62,1
25,Female,Married,0,Salaried,Manufacturing,67876.0,6000.0,20372.0,921131.0,13.28,24,43913.0,156011.0,63189.0,612,0,1445820.0,0,0,0.85,87,1
38,Female,Single,2,Salaried,IT,35186.0,6000.0,10536.0,393943.0,12.02,36,13088.0,196636.0,95022.0,563,2,614514.0,2,0,-0.287,119,1
30,Male,Single,0,Salaried,Govt,185547.0,10445.0,22499.0,3000000.0,11.0,24,139824.0,1245092.0,956881.0,850,0,4177778.0,2,0,0.407,37,1
52,Female,Married,1,Salaried,Retail,148023.0,6000.0,21566.0,2367886.0,9.7,24,108938.0,1147921.0,774061.0,662,0,4347521.0,3,1,0.242,91,1
32,Male,Single,1,Salaried,Retail,125973.0,68477.0,8666.0,1600216.0,13.96,36,54661.0,911357.0,163921.0,628,0,1992327.0,2,0,0.07,81,1
38,Male,Married,1,Salaried,Retail,80577.0,7988.0,10581.0,862364.0,7.74,36,26920.0,269432.0,205207.0,662,0,1512524.0,4,0,-0.799,54,1
38,Female,Married,2,Contract,Healthcare,34897.0,12085.0,6006.0,361320.0,11.59,48,9442.0,169675.0,49949.0,737,0,466365.0,1,0,0.596,36,1
26,Female,Divorced,2,Salaried,Retail,36780.0,6000.0,8557.0,221156.0,11.01,48,5717.0,222178.0,158078.0,618,0,529205.0,5,0,-0.382,94,1
42,Female,Single,3,Self-Employed,Hospitality,111087.0,42289.0,53090.0,1867421.0,8.54,12,162911.0,859180.0,202821.0,773,0,2528047.0,1,0,0.191,71,1
46,Male,Married,2,Self-Employed,Govt,53816.0,11386.0,6692.0,687894.0,8.36,36,21671.0,190089.0,83281.0,753,0,1213540.0,4,0,-0.983,41,1
36,Male,Single,1,Self-Employed,Healthcare,92957.0,17893.0,21084.0,1818410.0,10.92,12,160646.0,604852.0,454665.0,668,0,3541806.0,2,0,0.451,72,1
44,Male,Married,0,Self-Employed,Hospitality,41374.0,6272.0,377.0,379821.0,9.67,12,33334.0,284960.0,187367.0,712,1,737842.0,0,0,0.783,73,1
39,Male,Married,0,Self-Employed,IT,114454.0,35856.0,16706.0,2417118.0,9.02,48,60173.0,729097.0,195221.0,684,0,3047155.0,4,0,0.545,99,1
21,Female,Married,0,Self-Employed,Manufacturing,52255.0,14700.0,7676.0,1104003.0,13.38,12,98803.0,413878.0,231332.0,602,1,1728557.0,0,0,-0.928,65,1
43,Female,Divorced,1,Salaried,Manufacturing,98934.0,58513.0,13058.0,2168650.0,11.99,48,57098.0,397384.0,203834.0,692,0,4286856.0,2,0,-0.149,55,1
21,Male,Married,1,Salaried,IT,61432.0,6000.0,19490.0,1118354.0,9.16,18,66733.0,307660.0,26309.0,762,0,2130118.0,1,0,0.855,46,1
36,Female,Divorced,1,Self-Employed,Healthcare,160989.0,40073.0,57436.0,3000000.0,11.16,36,98444.0,350345.0,192465.0,673,1,6000000.0,1,0,0.424,46,1
24,Male,Married,0,Contract,Manufacturing,54534.0,8565.0,6248.0,993765.0,12.88,60,22550.0,362449.0,198900.0,760,1,1877616.0,2,0,0.949,37,1
21,Male,Married,3,Salaried,Healthcare,62859.0,6000.0,16504.0,588924.0,11.87,36,19524.0,305440.0,190183.0,616,1,1111630.0,2,0,0.979,88,1
28,Male,Divorced,2,Salaried,Manufacturing,59909.0,13478.0,28291.0,1193030.0,8.32,24,54132.0,282087.0,133714.0,681,1,2227533.0,4,0,0.824,64,1
22,Male,Married,0,Contract,Manufacturing,57999.0,14079.0,3887.0,774686.0,13.14,36,26155.0,186691.0,45776.0,741,0,1277985.0,3,0,-0.984,93,1
38,Male,Married,1,Salaried,Govt,51249.0,11840.0,7448.0,962315.0,12.22,36,32064.0,113402.0,35941.0,645,1,2280894.0,1,0,0.801,102,1
32,Male,Single,0,Salaried,IT,26992.0,9133.0,8448.0,170277.0,9.37,36,5444.0,79835.0,43681.0,721,0,321814.0,4,0,0.511,104,1
21,Male,Single,4,Salaried,Govt,22605.0,6000.0,0.0,344981.0,9.61,24,15857.0,176367.0,85028.0,689,0,528646.0,3,0,0.365,80,1
21,Male,Married,2,Contract,Manufacturing,42513.0,6000.0,16027.0,917824.0,11.69,48,24030.0,97336.0,22572.0,746,0,1335116.0,0,0,0.101,57,1
27,Female,Married,1,Salaried,Healthcare,66289.0,36193.0,8270.0,519428.0,9.46,60,10899.0,460443.0,283343.0,750,0,773976.0,2,1,-0.586,90,0
50,Male,Married,4,Salaried,Healthcare,105819.0,37819.0,29292.0,1479641.0,11.45,18,89854.0,437983.0,113083.0,741,1,2903607.0,4,0,0.811,30,1
32,Male,Married,1,Salaried,Healthcare,40714.0,6000.0,20225.0,641611.0,12.7,12,57217.0,148104.0,89524.0,554,2,1251319.0,0,0,0.824,56,1
43,Male,Single,0,Salaried,Govt,59309.0,13712.0,8669.0,1029587.0,7.5,24,46331.0,265652.0,250709.0,734,2,2388059.0,0,0,0.969,85,1
47,Male,Single,0,Salaried,IT,45747.0,6000.0,5372.0,902401.0,11.43,36,29728.0,124133.0,74191.0,774,0,1187606.0,3,0,-0.191,20,1
38,Male,Married,2,Self-Employed,Healthcare,76971.0,17557.0,22866.0,1587120.0,13.41,36,53790.0,407701.0,184773.0,611,0,3284979.0,0,0,-0.635,113,1
33,Male,Single,0,Self-Employed,Healthcare,23378.0,9099.0,3326.0,507933.0,10.84,18,30702.0,92588.0,70423.0,648,0,1201296.0,4,0,-0.928,101,1
41,Female,Divorced,2,Salaried,Manufacturing,80921.0,26025.0,9487.0,734415.0,10.68,12,64799.0,258191.0,166771.0,672,0,1589219.0,1,0,0.176,48,1
45,Female,Single,2,Salaried,Manufacturing,43949.0,6000.0,17950.0,552501.0,11.71,36,18275.0,209997.0,178091.0,577,2,823735.0,3,0,-0.469,39,1
45,Male,Single,3,Salaried,Healthcare,50056.0,30454.0,20040.0,1010077.0,12.64,12,90047.0,101729.0,43740.0,682,0,1156025.0,0,1,-0.397,121,1
21,Female,Single,3,Contract,Manufacturing,201648.0,59359.0,30673.0,1259973.0,10.05,60,26802.0,1287779.0,817509.0,805,1,1641657.0,3,0,0.823,91,1
27,Male,Married,2,Salaried,Retail,26831.0,6000.0,981.0,446410.0,10.92,48,11520.0,70088.0,33139.0,721,1,776412.0,0,0,0.546,39,1
31,Female,Single,2,Self-Employed,Retail,92465.0,28097.0,17733.0,1928494.0,8.98,60,40014.0,524177.0,53593.0,838,0,4571917.0,3,0,-0.56,60,1
51,Female,Married,2,Salaried,Healthcare,60427.0,15281.0,11157.0,453067.0,10.92,48,11692.0,408064.0,99709.0,850,1,636632.0,0,0,-0.486,18,1
41,Male,Married,3,Salaried,IT,71483.0,35054.0,8295.0,1526686.0,12.83,36,51315.0,422470.0,251062.0,653,0,2050125.0,1,0,-0.644,35,1
26,Male,Divorced,1,Salaried,Manufacturing,70326.0,27357.0,4622.0,1469305.0,7.75,24,66285.0,468676.0,109258.0,757,0,3355726.0,2,0,0.753,64,1
37,Female,Married,0,Salaried,Healthcare,53721.0,6000.0,19825.0,469496.0,9.1,60,9769.0,125443.0,41209.0,714,0,602055.0,4,0,0.792,72,0
43,Male,Married,2,Salaried,Hospitality,69782.0,30386.0,12202.0,644372.0,10.2,36,20853.0,492264.0,92572.0,842,0,925475.0,3,0,0.841,96,1
39,Male,Single,2,Salaried,Manufacturing,51804.0,8965.0,11249.0,1109729.0,10.81,48,28579.0,200815.0,139748.0,724,1,1977697.0,2,0,0.913,85,1
41,Male,Married,1,Salaried,Manufacturing,90496.0,10008.0,15645.0,1598369.0,11.44,24,74823.0,566981.0,224159.0,771,0,2409207.0,3,0,0.785,89,1
38,Male,Single,3,Self-Employed,Healthcare,86063.0,8349.0,38574.0,1533954.0,9.37,36,49044.0,226667.0,136847.0,779,0,2547913.0,1,0,0.289,108,1
40,Male,Married,3,Salaried,IT,42952.0,9340.0,1139.0,321753.0,11.15,60,7020.0,168905.0,139916.0,694,0,488792.0,0,0,0.894,67,0
25,Male,Single,2,Salaried,Hospitality,137824.0,29322.0,20092.0,2069425.0,11.02,36,67770.0,611283.0,453275.0,761,0,4165566.0,3,0,-0.344,64,1
44,Female,Married,4,Salaried,Hospitality,62250.0,15319.0,11220.0,1016869.0,11.51,36,33537.0,482852.0,210290.0,689,1,1599745.0,2,0,0.404,88,1
38,Female,Single,0,Salaried,Retail,113650.0,52968.0,4715.0,2216680.0,9.87,36,71391.0,461489.0,267417.0,723,0,5071357.0,5,0,-0.514,65,1
41,Male,Single,0,Salaried,Manufacturing,37337.0,6012.0,6172.0,262211.0,9.17,36,8359.0,89050.0,42040.0,652,0,563879.0,3,0,0.194,98,1
42,Male,Single,2,Salaried,IT,35605.0,10611.0,3407.0,750881.0,10.81,36,24515.0,249880.0,129830.0,667,1,1147764.0,2,0,0.439,13,1
45,Male,Single,1,Salaried,Manufacturing,42476.0,16217.0,9703.0,349778.0,11.47,36,11529.0,223681.0,52328.0,678,1,431013.0,1,0,0.337,109,1
47,Female,Single,1,Salaried,IT,41787.0,13026.0,5211.0,401052.0,9.56,36,12858.0,89048.0,64867.0,495,1,560833.0,1,0,0.715,20,1
21,Male,Married,0,Salaried,Retail,60098.0,24499.0,17798.0,453639.0,9.8,36,14595.0,166831.0,26157.0,700,0,945821.0,3,0,-0.467,67,1
55,Female,Married,0,Self-Employed,Hospitality,115120.0,46543.0,13475.0,2025351.0,10.0,24,93460.0,299719.0,185654.0,703,0,3171442.0,1,0,0.56,114,1
21,Male,Married,2,Salaried,IT,82991.0,28616.0,10656.0,580350.0,10.27,24,26853.0,263718.0,75638.0,748,0,1317080.0,2,0,-0.675,100,1
27,Male,Single,2,Contract,Hospitality,131986.0,22671.0,18188.0,2636406.0,11.44,18,160088.0,267062.0,208565.0,763,0,3435627.0,2,0,-0.671,18,1
50,Male,Divorced,3,Salaried,Retail,61520.0,12643.0,13735.0,1201247.0,9.85,12,105525.0,411778.0,147496.0,788,0,2410140.0,2,0,0.574,38,1
41,Male,Single,0,Salaried,Govt,51685.0,8334.0,12541.0,946474.0,11.53,18,57511.0,215383.0,109621.0,630,0,1394714.0,6,0,-0.549,61,1
47,Male,Single,0,Salaried,Retail,172376.0,71159.0,59873.0,1461115.0,7.5,60,29278.0,506144.0,431693.0,653,1,2300589.0,1,0,-0.626,60,1
50,Male,Married,1,Contract,Manufacturing,28916.0,6863.0,6968.0,316962.0,11.35,36,10430.0,185989.0,163386.0,673,0,510962.0,0,0,0.043,69,1
32,Male,Married,1,Contract,Manufacturing,17081.0,6000.0,4587.0,104547.0,9.48,36,3348.0,77943.0,43030.0,726,0,204581.0,2,0,-0.288,10,1
52,Female,Single,0,Salaried,Retail,99401.0,55026.0,18190.0,1570419.0,9.64,60,33089.0,215647.0,139397.0,799,1,2622328.0,1,0,0.79,37,1
32,Male,Married,0,Salaried,Retail,50738.0,14845.0,1521.0,920210.0,7.56,48,22275.0,317742.0,143754.0,666,0,1531819.0,2,0,0.151,85,1
31,Female,Single,0,Salaried,IT,118150.0,35774.0,25591.0,1708216.0,9.59,48,42989.0,596579.0,526188.0,809,0,3998357.0,3,0,0.97,81,1
33,Female,Single,2,Self-Employed,IT,42260.0,19767.0,19110.0,402509.0,13.74,60,9312.0,265339.0,105610.0,555,0,622177.0,0,0,0.251,15,1
27,Female,Married,2,Salaried,Govt,193390.0,11742.0,23755.0,2045985.0,9.3,36,65348.0,1499417.0,151873.0,661,1,3353967.0,2,0,0.123,77,1
30,Male,Married,3,Salaried,Govt,114470.0,36513.0,9263.0,782532.0,12.34,36,26119.0,839032.0,324591.0,646,1,1566609.0,3,0,-0.462,69,1
25,Male,Married,0,Salaried,Manufacturing,85627.0,11647.0,11859.0,1115821.0,10.89,36,36472.0,459688.0,163173.0,751,0,2067472.0,1,0,0.553,76,1
34,Male,Married,1,Self-Employed,Retail,92330.0,25722.0,13183.0,641500.0,8.34,24,29113.0,197134.0,77785.0,685,1,1202691.0,0,0,0.238,81,1
26,Female,Single,2,Salaried,Hospitality,64352.0,24742.0,16281.0,1188383.0,11.97,24,55925.0,466833.0,62629.0,618,1,2824070.0,4,0,-0.578,47,1
25,Male,Single,1,Salaried,Hospitality,153618.0,78378.0,21639.0,941052.0,10.99,48,24317.0,1102471.0,288169.0,760,0,1954212.0,4,0,0.355,57,1
44,Female,Married,3,Self-Employed,IT,79943.0,41984.0,38434.0,1062268.0,10.42,24,49224.0,405775.0,252819.0,850,1,2294712.0,2,0,0.31,16,1
38,Male,Married,0,Salaried,Govt,75664.0,33245.0,18965.0,980867.0,7.59,36,30552.0,363515.0,190565.0,850,1,1706795.0,4,0,0.317,63,1
25,Male,Married,2,Self-Employed,Retail,49188.0,13198.0,5681.0,1013935.0,10.69,18,61217.0,323322.0,81511.0,805,0,1570109.0,4,0,0.126,82,1
59,Male,Single,0,Salaried,Govt,132791.0,47032.0,13081.0,2346869.0,7.57,36,73078.0,794103.0,287742.0,669,0,5410056.0,2,0,0.054,42,1
31,Male,Married,1,Salaried,Govt,53163.0,8090.0,10242.0,493260.0,9.59,18,29531.0,423659.0,108098.0,654,0,798579.0,2,0,0.926,111,1
40,Female,Single,1,Self-Employed,Healthcare,154177.0,24070.0,44273.0,2111512.0,11.33,48,54912.0,1225462.0,897091.0,664,1,3219718.0,1,0,0.451,93,1
51,Female,Married,1,Self-Employed,IT,85548.0,24770.0,17394.0,1535292.0,14.67,48,42472.0,474722.0,262517.0,547,0,2880344.0,2,0,-0.941,106,1
31,Male,Divorced,1,Salaried,Govt,23819.0,6000.0,8499.0,348714.0,8.85,24,15907.0,75471.0,31836.0,753,1,652402.0,2,0,-0.265,81,1
21,Male,Married,2,Self-Employed,Govt,40616.0,6958.0,16105.0,799517.0,9.04,36,25439.0,307708.0,149808.0,744,0,1812983.0,0,0,0.412,130,1
50,Male,Married,1,Self-Employed,Manufacturing,65980.0,6000.0,26900.0,1330454.0,8.65,36,42092.0,204287.0,60018.0,705,0,1967275.0,2,0,0.55,66,1
65,Male,Single,0,Salaried,Govt,206751.0,59092.0,46747.0,2882673.0,12.24,36,96077.0,1500000.0,1099569.0,628,0,5216025.0,1,0,-0.001,59,1
44,Male,Married,2,Contract,Govt,34263.0,6209.0,14340.0,374904.0,11.21,12,33171.0,187476.0,99424.0,772,0,454941.0,0,0,0.378,70,1
21,Male,Married,1,Salaried,Manufacturing,60723.0,17864.0,22057.0,673617.0,10.69,48,17309.0,362285.0,101429.0,808,0,1109952.0,3,0,0.857,69,1
48,Female,Married,3,Salaried,Hospitality,48946.0,7251.0,16443.0,468918.0,9.2,48,11714.0,259031.0,176907.0,700,1,961424.0,1,0,-0.743,40,1
38,Male,Married,2,Self-Employed,IT,80691.0,20956.0,1223.0,1417565.0,9.48,36,45396.0,487807.0,274719.0,793,0,2720672.0,1,0,-0.132,23,1
41,Male,Married,3,Salaried,Retail,86349.0,6000.0,22801.0,1747200.0,11.72,48,45771.0,291492.0,135113.0,708,1,2459510.0,2,0,0.463,69,1
28,Female,Married,1,Self-Employed,Govt,125328.0,31460.0,10403.0,1304901.0,10.23,36,42247.0,261500.0,107828.0,725,0,2286786.0,1,0,0.298,79,1
21,Male,Single,1,Salaried,Govt,39916.0,11293.0,5631.0,804595.0,13.93,24,38604.0,129253.0,49936.0,579,0,1410508.0,1,0,0.333,113,1
