Customer_ID,Age,Gender,City,Signup_Date,Annual_Income_INR,Total_Spend_12M_INR,Purchase_Frequency_12M,Avg_Order_Value_INR,Days_Since_Last_Purchase,Discount_Usage_Pct,Online_Purchase_Pct,App_Visits_Per_Month,Returns_Pct,Categories_Purchased,Loyalty_Points,Customer_Tenure_Months,Campaign_Response_Rate_Pct,Preferred_Channel
CUST00741,36,Male,Mumbai,2020-12-21,1393140.0,145743.0,22,7275.0,22,15.8,48.2,23.0,0.6,11,7129,69,23.9,Mobile App
CUST01691,40,Male,Pune,2022-09-17,1677058.0,186016.0,6,30221.0,46,25.5,58.3,9.0,0.0,5,6258,48,15.1,Mobile App
CUST01082,38,Female,Kolkata,2022-12-21,1598169.0,31956.0,6,5576.0,311,36.4,4.7,4.0,0.0,3,2660,45,8.0,Store
CUST00831,20,Male,Ahmedabad,2023-01-24,1222187.0,62447.0,23,2527.0,13,,89.0,31.0,8.6,7,3332,44,44.7,Mobile App
CUST00120,31,Female,Delhi,2024-06-30,1170379.0,100614.0,19,5484.0,2,38.1,90.2,32.0,10.1,8,4181,26,42.3,Mobile App
CUST00657,45,Male,Bengaluru,2020-11-28,595985.0,28816.0,5,5429.0,188,28.7,39.4,7.0,7.6,1,1490,70,7.8,Mobile App
CUST01908,34,Male,Kolkata,2023-12-08,1899576.0,75826.0,21,2897.0,26,12.8,96.9,9.0,7.4,7,4068,33,78.5,Mobile App
CUST00636,35,Female,Hyderabad,2022-01-24,2530997.0,176694.0,28,8272.0,5,7.2,35.5,11.0,4.3,12,8462,56,42.1,Store
CUST00370,28,Male,Mumbai,2025-01-05,917985.0,25681.0,2,13607.0,170,28.3,74.4,2.0,1.3,3,1072,20,23.4,Store
CUST00269,42,Female,Kolkata,2019-12-25,1454420.0,105772.0,32,3139.0,27,4.3,57.2,16.0,0.0,8,6415,81,61.8,Website
CUST00656,27,Male,Chennai,2025-05-07,673846.0,39572.0,14,3333.0,15,71.1,63.0,17.0,0.7,6,1824,16,63.6,Store
CUST00936,26,Male,Delhi,2022-12-11,732136.0,31928.0,20,1934.0,14,77.2,26.1,14.0,8.0,4,1555,45,81.2,Store
CUST00823,36,Male,Bengaluru,2018-12-15,526839.0,44552.0,23,1888.0,33,66.5,53.7,16.0,17.8,2,3128,94,71.1,Store
CUST00867,39,Male,Bengaluru,2024-03-29,992602.0,17489.0,8,2307.0,167,38.5,76.9,6.0,11.1,2,687,30,0.0,Store
CUST00047,25,Male,Hyderabad,2021-10-30,788861.0,88874.0,25,3191.0,21,81.8,50.0,4.0,14.1,8,5082,59,61.0,Store
CUST01374,48,Female,Ahmedabad,2021-05-07,735961.0,20663.0,6,3706.0,35,43.4,53.3,4.0,7.4,2,1100,65,14.6,Mobile App
CUST01709,47,Male,Delhi,2021-12-24,363265.0,14418.0,5,3425.0,82,58.2,44.9,4.0,7.4,5,782,57,23.5,Store
CUST00992,55,Male,Mumbai,2022-07-16,2945242.0,106900.0,9,9396.0,44,38.2,85.0,7.0,6.5,4,4824,50,19.4,Website
CUST00877,41,Male,Kolkata,2025-09-29,621085.0,20999.0,19,1154.0,34,72.7,38.1,15.0,10.3,4,1886,11,64.2,Website
CUST00774,58,Male,Hyderabad,2022-09-06,946730.0,30584.0,2,12405.0,165,43.5,54.2,5.0,4.6,3,1125,49,10.8,Mobile App
CUST01220,53,Male,Ahmedabad,2021-09-20,2057647.0,184791.0,25,7406.0,5,17.0,52.5,19.0,0.0,8,8525,60,52.9,Website
CUST02000,21,Male,Kolkata,2023-05-06,1238477.0,74258.0,21,3471.0,19,,100.0,36.0,8.1,4,3293,40,58.7,Website
CUST00005,42,Female,Bengaluru,2022-04-26,1199937.0,88205.0,30,2022.0,16,13.4,49.4,22.0,3.5,9,4629,53,56.7,Website
CUST01004,47,Female,Chennai,2019-11-04,1944721.0,148669.0,25,6241.0,12,7.7,78.0,7.0,7.5,8,7022,83,43.3,Website
CUST01724,27,Male,Delhi,2024-05-07,508049.0,76285.0,24,3402.0,9,34.8,98.8,21.0,12.9,5,4348,28,58.9,Website
CUST00264,43,Female,Chennai,2023-05-17,1178289.0,120470.0,31,3683.0,1,10.3,37.7,12.0,10.3,8,5424,40,50.3,Store
CUST01570,25,Female,Pune,2024-11-12,1564480.0,89343.0,16,5467.0,8,24.2,83.9,27.0,10.3,7,4298,22,12.7,Mobile App
CUST01831,28,Male,Delhi,2024-07-23,1449790.0,63063.0,27,2069.0,17,14.5,86.2,19.0,2.0,8,2787,26,50.3,Mobile App
CUST00444,39,Female,Kolkata,2022-11-14,775241.0,83218.0,24,4012.0,26,82.1,57.4,16.0,7.3,9,5230,46,71.9,Store
CUST01003,46,Male,Delhi,2025-06-06,1220776.0,122312.0,26,4581.0,14,15.6,69.4,18.0,6.0,8,5078,15,66.7,Store
CUST01078,27,Male,Delhi,2022-12-01,861451.0,88213.0,27,3487.0,23,17.5,91.3,18.0,6.4,8,4800,46,55.6,Website
CUST00838,34,Female,Ahmedabad,2024-10-11,1208193.0,19200.0,7,3088.0,188,18.6,41.7,2.0,0.0,1,1693,23,6.2,Store
CUST01791,19,Female,Kolkata,2022-12-12,3192867.0,117755.0,2,73265.0,81,23.1,0.0,5.0,5.6,7,4820,45,0.0,Store
CUST00305,38,Male,Mumbai,2021-09-07,1032910.0,34392.0,2,18372.0,106,61.6,40.7,3.0,10.5,4,2276,61,17.1,Store
CUST01366,21,Female,Kolkata,2023-06-22,1080235.0,75537.0,12,5264.0,13,27.3,84.3,27.0,7.7,7,2994,39,38.6,Mobile App
CUST01558,29,Male,Mumbai,2024-01-09,950551.0,72395.0,23,3374.0,15,9.7,84.3,26.0,4.4,6,4096,32,36.1,Mobile App
CUST00314,30,Female,Chennai,2021-07-22,598889.0,50482.0,19,2559.0,18,94.1,52.1,20.0,3.8,6,3395,62,85.0,Website
CUST00150,46,Male,Mumbai,2022-02-11,1897064.0,123952.0,29,4392.0,5,12.4,46.5,23.0,1.8,9,5715,55,81.4,Website
CUST01149,31,Female,Pune,2024-04-24,1052773.0,96779.0,23,4155.0,8,23.9,79.8,29.0,8.0,5,4257,29,45.7,Store
CUST01214,38,Female,Delhi,2025-02-06,1043655.0,40495.0,24,1659.0,19,92.2,48.9,20.0,4.5,11,3006,19,83.8,Mobile App
CUST00575,37,Male,Mumbai,2020-12-01,817911.0,30146.0,9,3915.0,167,40.5,43.9,3.0,8.9,2,1384,70,13.9,Store
CUST00051,26,Female,Mumbai,2023-07-25,878263.0,77892.0,8,10062.0,2,57.5,53.6,11.0,6.9,5,3780,38,60.0,Website
CUST01553,47,Female,Hyderabad,2025-06-21,868925.0,54066.0,22,2089.0,32,66.6,68.1,4.0,0.7,4,3377,15,62.8,Website
CUST00727,39,Female,Mumbai,2024-04-19,916513.0,25170.0,27,1096.0,12,64.4,44.8,14.0,1.9,9,2271,29,92.3,Store
CUST00834,24,Other,Kolkata,2021-01-22,1580813.0,93739.0,5,15146.0,56,26.6,47.2,6.0,1.9,4,3651,68,24.3,Website
CUST01378,60,Male,Mumbai,2023-04-22,690444.0,20658.0,3,6915.0,47,47.9,45.6,2.0,5.1,4,888,41,1.6,Mobile App
CUST01116,48,Female,Hyderabad,2020-07-08,2179318.0,113091.0,29,4245.0,10,1.1,88.6,26.0,7.8,10,6345,75,50.1,Mobile App
CUST01167,39,Male,Delhi,2021-01-08,507066.0,15614.0,6,2645.0,232,33.1,27.0,4.0,6.7,4,1437,69,9.2,Website
CUST00471,62,Female,Hyderabad,2022-10-28,473418.0,51124.0,24,1815.0,1,71.1,58.0,10.0,10.2,7,3376,47,53.3,Store
CUST00972,58,Female,Kolkata,2019-12-22,1582547.0,162164.0,26,7000.0,9,17.0,22.4,10.0,1.3,4,7920,81,86.0,Store
CUST00654,42,Female,Mumbai,2023-05-26,617559.0,54975.0,20,2310.0,12,79.7,42.5,11.0,9.2,5,3428,40,69.0,Website
CUST00400,26,Male,Delhi,2022-07-14,1035195.0,80311.0,20,3759.0,24,16.5,88.0,35.0,7.4,6,4812,50,38.6,Mobile App
CUST00512,27,Male,Hyderabad,2026-08-15,977567.0,18365.0,5,4054.0,149,60.5,77.2,4.0,7.3,3,1128,1,24.1,Website
CUST00321,46,Male,Hyderabad,2026-07-19,1372261.0,28479.0,6,5092.0,153,18.2,24.8,3.0,3.6,1,1240,1,0.0,Store
CUST00020,43,Female,Hyderabad,2021-03-25,936039.0,34285.0,28,1226.0,1,48.4,93.9,30.0,8.5,8,3211,66,63.5,Website
CUST00685,26,Male,Bengaluru,2023-10-14,1400753.0,83715.0,19,4182.0,16,47.2,93.0,29.0,0.5,8,3860,35,47.0,Mobile App
CUST00036,39,Male,Bengaluru,2021-02-04,413431.0,50376.0,16,2361.0,25,78.7,58.2,3.0,13.2,9,3691,68,73.4,Mobile App
CUST00903,25,Female,Chennai,2020-01-11,2402812.0,119776.0,28,4862.0,5,23.6,76.1,16.0,0.9,4,5965,81,75.1,Website
CUST01779,49,Male,Delhi,2024-08-30,943331.0,84464.0,19,4357.0,1,73.8,67.6,15.0,4.0,6,4081,24,83.4,Store
CUST00828,23,Female,Ahmedabad,2023-09-21,1011823.0,56327.0,21,2549.0,50,73.3,25.8,15.0,9.5,4,2673,36,64.1,Store
CUST01854,62,Female,Delhi,2024-12-16,3254095.0,88821.0,5,16881.0,32,28.7,42.0,4.0,5.1,3,3494,21,29.8,Mobile App
CUST00408,28,Male,Pune,2021-12-30,698674.0,30022.0,8,4249.0,136,40.2,0.0,4.0,16.8,5,2833,57,1.3,Store
CUST00921,48,Female,Chennai,2023-12-12,1416147.0,102149.0,27,3775.0,9,8.3,62.3,,8.6,11,5094,33,37.6,Store
CUST00538,51,Female,Hyderabad,2021-04-15,1907190.0,111454.0,26,4284.0,20,13.5,78.0,16.0,0.8,7,6486,66,71.9,Website
CUST00759,36,Female,Hyderabad,2021-05-31,2518852.0,164782.0,26,6698.0,3,20.7,56.9,14.0,3.1,3,7660,64,44.4,Website
CUST01905,25,Male,Mumbai,2025-07-22,1563300.0,57962.0,17,2958.0,22,23.9,83.8,32.0,3.0,7,3707,14,29.2,Website
CUST01063,28,Male,Hyderabad,2023-08-20,933272.0,41157.0,31,1695.0,28,72.7,74.4,13.0,7.3,6,3110,37,45.2,Mobile App
CUST01200,57,Female,Ahmedabad,2022-12-28,2858069.0,98486.0,8,10987.0,4,27.7,36.4,2.0,5.8,6,3568,45,49.9,Store
CUST00246,52,Female,Hyderabad,2020-01-31,884570.0,18754.0,4,4373.0,152,74.4,52.1,3.0,6.4,7,1369,80,5.5,Mobile App
CUST01417,21,Male,Chennai,2023-07-16,1489709.0,77586.0,20,3626.0,1,36.3,83.3,30.0,4.8,8,3796,38,38.5,Mobile App
CUST01128,52,Male,Chennai,2021-07-08,1076324.0,88053.0,7,12829.0,88,12.6,41.2,7.0,4.0,5,4314,63,35.2,Website
CUST00785,44,Female,Bengaluru,2022-04-16,597462.0,24596.0,8,3137.0,170,16.8,25.5,2.0,5.9,3,1068,53,27.6,Store
CUST01743,43,Male,Chennai,2020-07-27,1757529.0,146033.0,27,4173.0,9,14.7,86.5,15.0,8.0,7,6798,74,43.8,Mobile App
CUST00490,21,Female,Mumbai,2022-08-13,609277.0,74732.0,29,2602.0,19,44.6,99.1,29.0,3.7,7,4081,49,56.5,Mobile App
CUST00155,36,Female,Chennai,2018-08-06,1943315.0,119313.0,30,4033.0,14,0.0,61.2,18.0,6.3,8,6832,98,59.7,Website
CUST00962,26,Female,Mumbai,2025-12-31,945211.0,74279.0,26,2622.0,6,35.6,93.3,30.0,0.2,5,3585,8,48.5,Mobile App
CUST00854,28,Male,Ahmedabad,2021-06-26,270089.0,32922.0,6,6256.0,154,29.9,63.5,0.0,2.8,3,1493,63,27.1,Mobile App
CUST01312,37,Female,Hyderabad,2024-09-27,709317.0,37189.0,6,7136.0,205,95.1,46.1,6.0,3.8,5,2102,23,11.8,Website
CUST00626,39,Male,Pune,2024-01-16,707207.0,54719.0,21,2596.0,7,79.0,80.6,13.0,0.0,9,2947,32,55.7,Mobile App
CUST00686,56,Male,Delhi,2023-03-17,1087086.0,37473.0,28,1269.0,23,74.4,81.2,3.0,7.8,5,2845,42,73.6,Mobile App
CUST01562,49,Female,Mumbai,2025-04-20,1063616.0,76028.0,25,3764.0,1,21.2,100.0,25.0,2.3,6,3992,17,54.7,Website
CUST00570,35,Male,Chennai,2022-11-20,1291737.0,38740.0,18,2511.0,3,88.0,100.0,34.0,9.1,5,1897,46,30.4,Mobile App
CUST01909,45,Female,Ahmedabad,2020-12-02,1136641.0,38633.0,4,9806.0,327,41.4,68.6,8.0,14.4,4,1249,70,23.4,Store
CUST00018,51,Male,Delhi,2025-11-03,2021534.0,109487.0,19,5248.0,3,11.6,79.0,10.0,4.7,9,4933,10,70.5,Website
CUST00128,54,Male,Hyderabad,2019-11-12,2460944.0,125746.0,30,4472.0,6,7.5,67.8,11.0,3.2,10,6092,83,44.4,Mobile App
CUST01347,38,Female,Pune,2023-08-19,915196.0,35038.0,16,2283.0,18,89.4,88.1,23.0,11.4,5,2433,37,66.3,Website
CUST01280,32,Female,Kolkata,2024-05-03,1169799.0,69347.0,24,3595.0,9,30.8,89.4,24.0,8.6,3,3824,28,62.1,Mobile App
CUST01969,37,Other,Hyderabad,2023-07-03,1171264.0,82727.0,25,3868.0,25,39.9,97.8,28.0,3.2,7,4102,39,58.8,Mobile App
CUST00928,40,Female,Chennai,2023-11-01,541525.0,19785.0,6,3296.0,174,17.6,38.7,2.0,9.2,3,1715,34,7.9,Store
CUST00981,37,Female,Bengaluru,2026-03-21,766249.0,10098.0,5,1875.0,213,55.1,56.9,6.0,6.7,2,272,5,31.7,Mobile App
CUST01965,42,Female,Mumbai,2022-07-25,2149946.0,99317.0,7,12128.0,25,16.1,65.2,12.0,0.0,4,4569,50,26.6,Website
CUST00191,39,Female,Mumbai,2023-02-05,748814.0,12435.0,9,1350.0,365,81.1,77.1,0.0,4.0,2,645,43,11.5,Website
CUST01140,63,Female,Mumbai,2023-03-22,2626555.0,100124.0,4,22888.0,31,18.1,47.5,8.0,5.2,3,3374,42,56.7,Website
CUST00993,30,Male,Hyderabad,2019-09-19,3286586.0,68371.0,5,14120.0,70,22.2,13.1,4.0,0.0,5,3763,85,10.9,Store
CUST01956,19,Female,Pune,2023-11-27,,23352.0,3,8038.0,246,20.9,63.3,2.0,1.5,2,1781,34,15.3,Mobile App
CUST01657,53,Female,Delhi,2024-10-24,949137.0,40288.0,13,3081.0,1,57.8,52.1,12.0,6.9,7,2170,23,31.0,Mobile App
CUST00607,29,Female,Pune,2022-09-08,941314.0,14123.0,4,3339.0,162,42.1,32.8,1.0,8.5,5,32,48,6.5,Store
CUST00181,37,Male,Hyderabad,2025-10-14,656169.0,26285.0,5,4254.0,279,13.3,54.8,1.0,9.8,4,1408,11,0.0,Store
CUST00302,49,Female,Kolkata,2022-08-27,1923248.0,149935.0,30,6054.0,11,15.7,93.4,20.0,0.0,12,7520,49,77.4,Mobile App
CUST00497,23,Male,Mumbai,2026-08-02,953963.0,101870.0,23,4008.0,21,10.2,80.0,23.0,4.5,7,5419,1,46.5,Mobile App
CUST01721,28,Female,Chennai,2022-10-27,2281591.0,151444.0,39,3191.0,17,15.4,39.6,11.0,3.5,9,7995,47,55.5,Mobile App
CUST01710,18,Female,Pune,2026-02-24,841400.0,50831.0,19,3232.0,31,84.5,36.1,21.0,16.5,7,3180,6,65.7,Store
CUST01888,34,Male,Mumbai,2022-08-15,1087620.0,59276.0,14,4355.0,4,73.4,73.5,11.0,3.0,7,3061,49,89.2,Website
CUST01992,42,Female,Ahmedabad,2024-07-29,1699092.0,133409.0,8,14560.0,36,14.0,55.3,3.0,5.1,4,5491,25,52.9,Website
CUST00518,57,Female,Delhi,2021-05-15,2977621.0,88889.0,2,40846.0,49,23.5,40.7,7.0,2.4,6,3975,64,36.2,Website
CUST01985,37,Male,Delhi,2025-06-13,1520335.0,98082.0,19,4803.0,20,27.9,97.0,19.0,2.4,6,4167,15,62.1,Website
CUST01070,30,Male,Ahmedabad,2024-05-29,588691.0,71786.0,10,5806.0,30,72.0,66.8,8.0,10.1,7,3750,28,98.5,Mobile App
CUST00477,49,Female,Ahmedabad,2023-04-02,440260.0,26650.0,22,1337.0,7,71.7,72.2,17.0,4.9,5,2159,42,81.6,Website
CUST00158,30,Female,Bengaluru,2025-09-21,1697296.0,62392.0,19,3067.0,14,55.6,72.3,20.0,17.9,8,3557,12,47.3,Mobile App
CUST01244,51,Female,Kolkata,2021-02-28,1763522.0,136691.0,31,3702.0,11,23.7,66.7,11.0,1.7,10,6213,67,62.2,Store
CUST01196,45,Female,Pune,2026-01-19,992364.0,33491.0,9,3943.0,26,93.0,47.6,23.0,9.0,2,2374,7,79.5,Store
CUST00017,31,Male,Ahmedabad,2024-04-23,1273785.0,109346.0,23,5031.0,6,20.0,83.0,38.0,3.3,5,4941,29,46.6,Website
CUST01536,21,Male,Chennai,2022-01-29,947367.0,45742.0,20,2128.0,3,55.3,93.7,30.0,2.6,8,2716,56,61.9,Mobile App
CUST01073,46,Female,Kolkata,2024-04-17,1247897.0,59809.0,21,2995.0,22,33.9,94.4,39.0,2.5,8,2539,29,,Mobile App
CUST01972,33,Female,Pune,2024-06-23,520562.0,25345.0,2,11183.0,83,33.6,62.7,9.0,9.8,1,1741,27,17.9,Mobile App
CUST00547,30,Female,Hyderabad,2023-07-04,704214.0,51271.0,15,3253.0,3,75.2,57.4,11.0,3.9,4,3161,39,72.6,Store
CUST01540,26,Male,Kolkata,2024-07-11,976110.0,59490.0,19,11260.0,11,32.6,86.7,30.0,7.2,7,3534,26,49.1,Website
CUST00659,32,Male,Delhi,2024-03-17,1507740.0,79700.0,20,3438.0,26,26.6,91.7,28.0,0.0,7,4022,30,56.8,Mobile App
CUST01626,33,Female,Hyderabad,2025-04-07,2777474.0,77421.0,9,9684.0,54,20.4,45.6,9.0,4.8,3,4628,17,41.4,Website
CUST01020,36,Male,Chennai,2024-02-27,1180770.0,80724.0,22,3183.0,12,22.2,87.7,37.0,11.3,5,3795,31,41.6,Mobile App
CUST01663,50,Male,Hyderabad,2022-01-22,1234207.0,155375.0,5,34320.0,56,19.9,50.0,3.0,1.7,3,5660,56,46.6,Store
CUST01505,45,Male,Bengaluru,2026-08-05,,26251.0,5,4805.0,129,45.5,36.1,4.0,13.2,4,753,1,3.3,Website
CUST00960,33,Male,Hyderabad,2025-04-17,313490.0,74576.0,13,5502.0,1,32.6,89.5,31.0,9.9,5,3092,17,47.4,Mobile App
CUST01882,34,Female,Chennai,2023-09-18,1056258.0,75577.0,27,2782.0,10,28.2,87.0,25.0,13.1,7,3708,36,42.8,Mobile App
CUST00284,49,Male,Ahmedabad,2023-10-16,647675.0,74203.0,21,3673.0,33,70.3,76.9,13.0,7.2,7,3790,35,56.0,Store
CUST00798,33,Female,Ahmedabad,2020-10-29,2465854.0,100233.0,21,4915.0,14,23.8,55.9,15.0,8.9,10,4340,71,46.3,Store
CUST01627,38,Female,Chennai,2021-08-23,934631.0,61761.0,13,4707.0,2,83.9,59.0,17.0,9.5,7,3101,61,64.6,Store
CUST00226,33,Male,Mumbai,2023-01-18,1574579.0,18526.0,5,3489.0,335,72.7,42.6,3.0,15.2,4,1384,44,22.0,Store
CUST00027,26,Female,Hyderabad,2023-10-22,1045011.0,58404.0,25,2211.0,1,46.7,94.0,22.0,3.5,4,3181,35,42.3,Mobile App
CUST01771,36,Male,Hyderabad,2023-10-12,1255527.0,42388.0,23,1623.0,32,,100.0,40.0,8.4,6,3395,35,33.0,Mobile App
CUST00438,32,Male,Hyderabad,2024-12-19,985186.0,72625.0,17,4048.0,8,29.8,83.3,30.0,5.0,6,2440,21,95.3,Mobile App
CUST01949,50,Male,Pune,2019-12-17,797871.0,132611.0,37,3459.0,13,0.0,43.4,6.0,3.1,6,7575,82,66.7,Website
CUST01389,52,Male,Chennai,2026-08-09,1120357.0,17971.0,6,3496.0,113,51.6,11.0,2.0,3.9,2,504,1,29.0,Store
CUST00230,33,Male,Kolkata,2022-08-31,1893889.0,130058.0,23,5536.0,11,0.0,74.7,11.0,4.9,5,6218,49,50.8,Store
CUST00038,32,Female,Delhi,2023-04-29,1238066.0,87898.0,22,4671.0,6,38.0,96.4,21.0,15.6,8,5013,41,22.3,Mobile App
CUST00750,47,Female,Delhi,2025-03-15,1004919.0,12341.0,7,1903.0,153,68.7,85.6,4.0,0.6,6,675,18,15.0,Mobile App
CUST01046,19,Male,Kolkata,2020-03-16,1245665.0,55363.0,25,2185.0,23,51.7,100.0,14.0,4.0,8,3813,79,65.0,Mobile App
CUST01399,23,Male,Chennai,2025-03-25,1078559.0,62054.0,24,2311.0,20,19.4,97.1,35.0,9.3,6,2983,18,37.1,Mobile App
CUST00470,22,Male,Bengaluru,2022-04-02,875293.0,70237.0,23,2825.0,2,35.0,96.3,41.0,6.5,7,4050,54,39.2,Website
CUST01693,35,Female,Chennai,2022-01-21,283553.0,69984.0,23,3262.0,42,40.9,64.9,17.0,10.9,6,4013,56,,Mobile App
CUST01968,39,Female,Ahmedabad,2019-07-06,1372165.0,28152.0,7,3424.0,182,38.4,84.2,5.0,0.0,2,2102,87,16.1,Website
CUST00688,23,Male,Pune,2022-09-28,693932.0,33349.0,3,10028.0,199,43.6,45.9,1.0,19.9,3,2303,48,8.4,Mobile App
CUST01844,46,Male,Chennai,2023-02-11,1041377.0,11959.0,5,3046.0,154,71.6,48.6,2.0,0.0,2,1298,43,9.1,Store
CUST00640,65,Female,Delhi,2017-06-07,1414824.0,16947.0,6,2623.0,66,43.0,60.5,5.0,13.4,3,1051,112,8.7,Mobile App
CUST01713,23,Female,Hyderabad,2026-07-22,991054.0,28222.0,1,23883.0,231,61.4,16.8,3.0,0.1,4,1345,1,9.3,Website
CUST01219,59,Male,Chennai,2021-12-21,2534293.0,144794.0,8,13486.0,78,39.3,15.5,3.0,6.3,5,5864,57,20.0,Store
CUST01159,22,Male,Pune,2025-04-22,1925908.0,67440.0,25,2328.0,17,46.5,79.6,20.0,4.1,7,3276,17,72.4,Store
CUST01416,49,Female,Bengaluru,2022-10-25,2144711.0,98379.0,5,18731.0,37,0.0,17.7,6.0,0.0,1,2854,47,26.2,Website
CUST01528,26,Female,Bengaluru,2025-11-14,1967153.0,85010.0,25,3640.0,11,27.7,100.0,30.0,8.5,9,4676,10,33.9,Mobile App
CUST01656,21,Female,Bengaluru,2021-05-16,839362.0,74251.0,21,3459.0,42,100.0,63.3,15.0,17.2,8,4140,64,54.5,Mobile App
CUST01301,36,Male,Delhi,2024-06-12,1100671.0,47870.0,7,7260.0,2,61.1,78.4,13.0,13.7,4,2762,27,62.9,Website
CUST01823,29,Female,Bengaluru,2022-12-11,731767.0,57064.0,22,2881.0,24,48.6,86.9,29.0,1.3,7,3765,45,46.9,Mobile App
CUST00801,51,Female,Kolkata,2022-05-06,2105619.0,125811.0,8,17607.0,38,22.3,60.8,9.0,12.0,6,5021,53,15.2,Store
CUST01604,40,Female,Kolkata,2021-06-09,876856.0,42118.0,8,5716.0,268,62.9,64.7,1.0,7.8,5,2530,64,11.4,Store
CUST00161,39,Female,Ahmedabad,2022-05-12,2055137.0,107634.0,40,2977.0,12,21.1,72.3,24.0,2.6,3,6120,52,63.4,Store
CUST00957,43,Male,Kolkata,2022-10-09,923966.0,70203.0,8,9141.0,109,7.3,53.0,3.0,6.2,4,2813,47,26.7,Mobile App
CUST01187,30,Male,Kolkata,2020-10-12,1011346.0,69220.0,13,4623.0,40,97.4,64.8,13.0,5.3,6,3598,72,71.8,Store
CUST00822,31,Female,Kolkata,2023-08-17,1334818.0,74914.0,25,2952.0,26,49.4,96.4,19.0,12.6,9,3226,37,52.5,Website
CUST01682,47,Male,Hyderabad,2020-10-17,1006345.0,12632.0,9,1460.0,38,31.8,54.8,4.0,6.9,3,2038,72,27.6,Store
CUST00878,23,Female,Ahmedabad,2026-08-03,866420.0,72095.0,12,6841.0,31,93.4,61.0,11.0,14.2,6,3441,1,66.5,Mobile App
CUST00914,54,Male,Kolkata,2022-03-20,430793.0,26374.0,1,25813.0,61,69.2,12.4,0.0,9.3,5,1448,54,0.0,Store
CUST00153,51,Female,Kolkata,2019-09-06,1930560.0,169856.0,20,8485.0,1,14.6,41.5,17.0,1.7,9,7041,85,59.1,Store
CUST01871,36,Male,Chennai,2021-07-05,1392744.0,43910.0,19,2148.0,41,58.6,86.3,11.0,12.5,6,3342,63,53.0,Mobile App
CUST01777,72,Male,Delhi,2022-01-02,2666593.0,123340.0,4,26786.0,12,15.4,40.7,12.0,7.1,4,3992,57,38.6,Store
CUST00510,58,Female,Chennai,2020-09-12,1273922.0,141775.0,32,4047.0,12,9.4,60.5,8.0,3.6,11,7276,73,52.6,Store
CUST01136,45,Female,Pune,2022-05-27,908080.0,36185.0,22,1787.0,23,52.2,90.5,1.0,14.2,5,2898,52,75.7,Mobile App
CUST01251,31,Male,Ahmedabad,2021-06-26,1252568.0,139783.0,25,5917.0,14,18.9,66.3,12.0,8.8,9,6365,63,54.7,Store
CUST01684,40,Female,Delhi,2023-05-25,250000.0,57442.0,20,2598.0,27,59.2,57.7,16.0,10.7,4,2737,40,71.9,Website
CUST00104,40,Female,Bengaluru,2021-12-03,587965.0,14590.0,3,5168.0,160,38.8,40.9,4.0,7.1,3,1149,58,18.0,Store
CUST01446,25,Female,Ahmedabad,2021-11-25,1239683.0,80319.0,23,2957.0,1,38.5,89.0,39.0,11.5,6,4271,58,53.5,Mobile App
CUST01444,47,Female,Ahmedabad,2020-10-12,2080104.0,119261.0,32,3625.0,1,12.1,40.4,14.0,11.5,6,6469,72,48.2,Website
CUST00587,61,Male,Pune,2017-09-23,2193272.0,163532.0,19,7139.0,19,9.7,58.7,14.0,0.1,10,7563,109,74.2,Website
CUST01769,37,Male,Hyderabad,2021-11-19,2212735.0,114331.0,30,4411.0,12,6.4,24.6,24.0,6.5,8,5550,58,23.6,Store
CUST01144,50,Other,Ahmedabad,2020-12-19,1039039.0,20833.0,8,2835.0,247,35.5,36.5,5.0,9.2,1,2412,69,23.3,Mobile App
CUST00054,41,Female,Chennai,2025-10-23,1081695.0,72271.0,20,3228.0,25,14.9,96.4,22.0,19.2,5,3541,10,56.2,Mobile App
CUST00152,32,Female,Chennai,2022-10-16,931953.0,31546.0,7,4420.0,93,37.8,5.0,1.0,9.9,3,1677,47,21.4,Store
CUST00404,29,Male,Delhi,2026-07-09,1044259.0,81832.0,30,2351.0,14,14.1,60.5,15.0,6.3,8,5050,2,50.1,Mobile App
CUST01943,21,Female,Chennai,2025-04-27,462728.0,47998.0,19,2827.0,26,94.8,97.1,11.0,13.7,7,1915,16,39.7,Mobile App
CUST00208,56,Male,Pune,2020-04-07,2634870.0,100166.0,4,24621.0,33,8.2,51.7,8.0,8.4,5,4546,78,23.8,Store
CUST01895,18,Female,Pune,2023-05-09,816681.0,37334.0,10,4088.0,40,79.7,69.7,8.0,10.1,3,1895,40,58.1,Website
CUST01123,67,Male,Ahmedabad,2021-06-01,405031.0,26968.0,1,22595.0,71,59.0,45.8,2.0,3.1,1,1515,64,9.5,Store
CUST01891,38,Female,Mumbai,2025-09-25,952858.0,60978.0,18,2803.0,20,77.0,64.7,9.0,3.6,6,2972,11,65.8,Mobile App
CUST00009,44,Male,Kolkata,2021-01-25,,128297.0,31,4186.0,6,17.5,73.7,11.0,0.0,11,6815,68,29.3,Mobile App
CUST01015,32,Male,Hyderabad,2023-12-08,1412636.0,47401.0,16,3171.0,41,52.6,87.5,18.0,11.6,1,3169,33,48.9,Mobile App
CUST01907,30,Male,Chennai,2025-05-13,1024986.0,54226.0,23,2329.0,3,15.3,99.7,21.0,1.4,6,3284,16,43.9,Mobile App
